taglank,plats,plandatumtid,train_type
172-04 SJ,Töreboda,2024-04-10 11:43:00,RST
172-04 SJ,Laxå,2024-04-10 12:03:00,RST
172-04 SJ,Hallsbergs pbg,2024-04-10 12:21:00,RST
173-02 SJ,Hallsbergs pbg,2024-04-10 14:50:00,RST
173-02 SJ,Laxå,2024-04-10 15:04:00,RST
173-02 SJ,Töreboda,2024-04-10 15:23:00,RST
173-02 SJ,Skövde c,2024-04-10 15:39:00,RST
173-02 SJ,Falköpings c,2024-04-10 15:55:00,RST
173-02 SJ,Floby,2024-04-10 16:03:00,RST
173-02 SJ,Herrljunga central,2024-04-10 16:14:00,RST
173-02 SJ,Vårgårda,2024-04-10 16:22:00,RST
173-02 SJ,Alingsås,2024-04-10 16:33:00,RST
174-03 SJ,Alingsås,2024-04-10 11:27:00,RST
174-03 SJ,Vårgårda,2024-04-10 11:38:00,RST
174-03 SJ,Herrljunga central,2024-04-10 11:46:00,RST
174-03 SJ,Floby,2024-04-10 11:56:00,RST
174-03 SJ,Falköpings c,2024-04-10 12:05:00,RST
174-03 SJ,Skövde c,2024-04-10 12:20:00,RST
174-03 SJ,Töreboda,2024-04-10 12:36:00,RST
174-03 SJ,Laxå,2024-04-10 13:03:00,RST
174-03 SJ,Hallsbergs pbg,2024-04-10 13:21:00,RST
176-02 SJ,Alingsås,2024-04-10 12:28:00,RST
176-02 SJ,Vårgårda,2024-04-10 12:39:00,RST
176-02 SJ,Herrljunga central,2024-04-10 12:48:00,RST
176-02 SJ,Falköpings c,2024-04-10 13:04:00,RST
176-02 SJ,Skövde c,2024-04-10 13:19:00,RST
176-02 SJ,Töreboda,2024-04-10 13:35:00,RST
176-02 SJ,Laxå,2024-04-10 13:55:00,RST
176-02 SJ,Hallsbergs pbg,2024-04-10 14:12:00,RST
177-02 SJ,Hallsbergs pbg,2024-04-10 16:50:00,RST
177-02 SJ,Laxå,2024-04-10 17:04:00,RST
177-02 SJ,Töreboda,2024-04-10 17:23:00,RST
177-02 SJ,Skövde c,2024-04-10 17:39:00,RST
177-02 SJ,Falköpings c,2024-04-10 17:55:00,RST
177-02 SJ,Floby,2024-04-10 18:03:00,RST
177-02 SJ,Herrljunga central,2024-04-10 18:14:00,RST
177-02 SJ,Vårgårda,2024-04-10 18:22:00,RST
177-02 SJ,Alingsås,2024-04-10 18:33:00,RST
178-02 SJ,Alingsås,2024-04-10 13:28:00,RST
178-02 SJ,Vårgårda,2024-04-10 13:39:00,RST
178-02 SJ,Herrljunga central,2024-04-10 13:48:00,RST
178-02 SJ,Falköpings c,2024-04-10 14:04:00,RST
178-02 SJ,Skövde c,2024-04-10 14:19:00,RST
178-02 SJ,Töreboda,2024-04-10 14:35:00,RST
178-02 SJ,Laxå,2024-04-10 15:03:00,RST
178-02 SJ,Hallsbergs pbg,2024-04-10 15:35:00,RST
180-02 SJ,Alingsås,2024-04-10 14:28:00,RST
180-02 SJ,Vårgårda,2024-04-10 14:39:00,RST
180-02 SJ,Herrljunga central,2024-04-10 14:48:00,RST
180-02 SJ,Falköpings c,2024-04-10 15:04:00,RST
180-02 SJ,Skövde c,2024-04-10 15:19:00,RST
180-02 SJ,Töreboda,2024-04-10 15:44:00,RST
180-02 SJ,Laxå,2024-04-10 16:03:00,RST
180-02 SJ,Hallsbergs pbg,2024-04-10 16:21:00,RST
182-03 SJ,Alingsås,2024-04-10 15:28:00,RST
182-03 SJ,Vårgårda,2024-04-10 15:39:00,RST
182-03 SJ,Herrljunga central,2024-04-10 15:48:00,RST
182-03 SJ,Falköpings c,2024-04-10 16:04:00,RST
182-03 SJ,Skövde c,2024-04-10 16:19:00,RST
182-03 SJ,Töreboda,2024-04-10 16:35:00,RST
182-03 SJ,Laxå,2024-04-10 17:03:00,RST
182-03 SJ,Hallsbergs pbg,2024-04-10 17:20:00,RST
186-02 SJ,Alingsås,2024-04-10 17:28:00,RST
186-02 SJ,Vårgårda,2024-04-10 17:39:00,RST
186-02 SJ,Herrljunga central,2024-04-10 17:48:00,RST
186-02 SJ,Falköpings c,2024-04-10 18:04:00,RST
186-02 SJ,Skövde c,2024-04-10 18:20:00,RST
186-02 SJ,Töreboda,2024-04-10 18:44:00,RST
186-02 SJ,Laxå,2024-04-10 19:05:00,RST
186-02 SJ,Hallsbergs pbg,2024-04-10 19:23:00,RST
188-02 SJ,Alingsås,2024-04-10 18:28:00,RST
188-02 SJ,Vårgårda,2024-04-10 18:39:00,RST
188-02 SJ,Herrljunga central,2024-04-10 18:47:00,RST
188-02 SJ,Falköpings c,2024-04-10 19:03:00,RST
188-02 SJ,Skövde c,2024-04-10 19:19:00,RST
188-02 SJ,Töreboda,2024-04-10 19:35:00,RST
188-02 SJ,Laxå,2024-04-10 20:03:00,RST
188-02 SJ,Hallsbergs pbg,2024-04-10 20:20:00,RST
190-02 SJ,Alingsås,2024-04-10 19:28:00,RST
190-02 SJ,Vårgårda,2024-04-10 19:39:00,RST
190-02 SJ,Herrljunga central,2024-04-10 19:47:00,RST
190-02 SJ,Falköpings c,2024-04-10 20:03:00,RST
190-02 SJ,Skövde c,2024-04-10 20:19:00,RST
190-02 SJ,Töreboda,2024-04-10 20:35:00,RST
190-02 SJ,Laxå,2024-04-10 21:03:00,RST
190-02 SJ,Hallsbergs pbg,2024-04-10 21:22:00,RST
2009-00 MTRX,Skövde c,2024-04-10 17:55:00,RST
2009-00 MTRX,Falköpings c,2024-04-10 18:10:00,RST
2009-00 MTRX,Herrljunga central,2024-04-10 18:24:00,RST
2009-00 MTRX,Alingsås,2024-04-10 18:40:00,RST
2140-00 MÄLAB,Katrineholms c,2024-04-10 14:05:00,RST
2140-00 MÄLAB,Flen,2024-04-10 14:16:00,RST
2155-00 MÄLAB,Flen,2024-04-10 19:43:00,RST
2155-00 MÄLAB,Katrineholms c,2024-04-10 19:59:00,RST
3303-01 V ASTTRAF,Herrljunga central,2024-04-10 08:39:00,RST
3303-01 V ASTTRAF,Alingsås,2024-04-10 08:57:00,RST
3303-01 V ASTTRAF,Jonsered östra,2024-04-10 09:39:00,RST
3332-01 V ASTTRAF,Gårdsjö,2024-04-10 06:21:00,RST
3332-01 V ASTTRAF,Laxå,2024-04-10 06:35:00,RST
3332-01 V ASTTRAF,Hallsbergs pbg,2024-04-10 06:53:00,RST
3422-01 V ASTTRAF,Falköpings c,2024-04-10 06:36:00,RST
3422-01 V ASTTRAF,Stenstorp,2024-04-10 06:43:00,RST
3422-01 V ASTTRAF,Skövde c,2024-04-10 06:52:00,RST
3430-01 V ASTTRAF,Alingsås,2024-04-10 07:58:00,RST
3430-01 V ASTTRAF,Vårgårda,2024-04-10 08:09:00,RST
3430-01 V ASTTRAF,Herrljunga central,2024-04-10 08:18:00,RST
3430-01 V ASTTRAF,Floby,2024-04-10 08:28:00,RST
3430-01 V ASTTRAF,Falköpings c,2024-04-10 08:37:00,RST
3430-01 V ASTTRAF,Skövde c,2024-04-10 08:52:00,RST
3430-01 V ASTTRAF,Partille,2024-04-10 09:41:00,RST
3430-01 V ASTTRAF,Västra Bodarna,2024-04-10 09:41:00,RST
3430-01 V ASTTRAF,Sävedalen,2024-04-10 09:41:00,RST
3430-01 V ASTTRAF,Norsesund,2024-04-10 09:41:00,RST
3515-01 V ASTTRAF,Lerum,2024-04-10 05:01:00,RST
3515-01 V ASTTRAF,Aspedalen,2024-04-10 05:03:00,RST
3515-01 V ASTTRAF,Aspen,2024-04-10 05:05:00,RST
3515-01 V ASTTRAF,Jonsered Västra,2024-04-10 05:09:00,RST
3515-01 V ASTTRAF,Partille,2024-04-10 05:12:00,RST
3517-01 V ASTTRAF,Alingsås,2024-04-10 05:10:00,RST
3517-01 V ASTTRAF,Västra Bodarna,2024-04-10 05:15:00,RST
3517-01 V ASTTRAF,Norsesund,2024-04-10 05:18:00,RST
3517-01 V ASTTRAF,Floda,2024-04-10 05:24:00,RST
3517-01 V ASTTRAF,Stenkullen,2024-04-10 05:27:00,RST
3517-01 V ASTTRAF,Lerum,2024-04-10 05:31:00,RST
3517-01 V ASTTRAF,Aspedalen,2024-04-10 05:33:00,RST
3517-01 V ASTTRAF,Aspen,2024-04-10 05:35:00,RST
3517-01 V ASTTRAF,Jonsered Västra,2024-04-10 05:38:00,RST
3517-01 V ASTTRAF,Partille,2024-04-10 05:42:00,RST
3518-01 V ASTTRAF,Floda,2024-04-10 05:01:00,RST
3518-01 V ASTTRAF,Norsesund,2024-04-10 05:06:00,RST
3518-01 V ASTTRAF,Västra Bodarna,2024-04-10 05:10:00,RST
3518-01 V ASTTRAF,Alingsås,2024-04-10 05:15:00,RST
3519-01 V ASTTRAF,Alingsås,2024-04-10 05:35:00,RST
3519-01 V ASTTRAF,Västra Bodarna,2024-04-10 05:40:00,RST
3519-01 V ASTTRAF,Norsesund,2024-04-10 05:43:00,RST
3519-01 V ASTTRAF,Floda,2024-04-10 05:49:00,RST
3519-01 V ASTTRAF,Stenkullen,2024-04-10 05:52:00,RST
3519-01 V ASTTRAF,Lerum,2024-04-10 05:56:00,RST
3519-01 V ASTTRAF,Aspedalen,2024-04-10 05:58:00,RST
3519-01 V ASTTRAF,Aspen,2024-04-10 06:00:00,RST
3519-01 V ASTTRAF,Jonsered Västra,2024-04-10 06:03:00,RST
3519-01 V ASTTRAF,Partille,2024-04-10 06:07:00,RST
3527-01 V ASTTRAF,Alingsås,2024-04-10 07:40:00,RST
3527-01 V ASTTRAF,Västra Bodarna,2024-04-10 07:45:00,RST
3527-01 V ASTTRAF,Norsesund,2024-04-10 07:48:00,RST
3527-01 V ASTTRAF,Floda,2024-04-10 07:54:00,RST
3527-01 V ASTTRAF,Stenkullen,2024-04-10 07:57:00,RST
3527-01 V ASTTRAF,Lerum,2024-04-10 08:01:00,RST
3527-01 V ASTTRAF,Aspedalen,2024-04-10 08:03:00,RST
3527-01 V ASTTRAF,Aspen,2024-04-10 08:05:00,RST
3527-01 V ASTTRAF,Jonsered Västra,2024-04-10 08:08:00,RST
3527-01 V ASTTRAF,Partille,2024-04-10 08:12:00,RST
3527-01 V ASTTRAF,Olskroken,2024-04-10 08:20:00,RST
3529-01 V ASTTRAF,Alingsås,2024-04-10 08:15:00,RST
3529-01 V ASTTRAF,Västra Bodarna,2024-04-10 08:20:00,RST
3529-01 V ASTTRAF,Norsesund,2024-04-10 08:23:00,RST
3529-01 V ASTTRAF,Floda,2024-04-10 08:29:00,RST
3529-01 V ASTTRAF,Stenkullen,2024-04-10 08:32:00,RST
3529-01 V ASTTRAF,Lerum,2024-04-10 08:36:00,RST
3529-01 V ASTTRAF,Aspedalen,2024-04-10 08:38:00,RST
3529-01 V ASTTRAF,Aspen,2024-04-10 08:40:00,RST
3529-01 V ASTTRAF,Jonsered Västra,2024-04-10 08:43:00,RST
3529-01 V ASTTRAF,Partille,2024-04-10 08:47:00,RST
3529-01 V ASTTRAF,Olskroken,2024-04-10 09:42:00,RST
3530-01 V ASTTRAF,Partille,2024-04-10 07:43:00,RST
3530-01 V ASTTRAF,Jonsered Västra,2024-04-10 07:46:00,RST
3530-01 V ASTTRAF,Aspen,2024-04-10 07:50:00,RST
3530-01 V ASTTRAF,Aspedalen,2024-04-10 07:52:00,RST
3530-01 V ASTTRAF,Lerum,2024-04-10 07:54:00,RST
3530-01 V ASTTRAF,Stenkullen,2024-04-10 07:58:00,RST
3530-01 V ASTTRAF,Floda,2024-04-10 08:01:00,RST
3530-01 V ASTTRAF,Norsesund,2024-04-10 08:06:00,RST
3530-01 V ASTTRAF,Västra Bodarna,2024-04-10 08:10:00,RST
3530-01 V ASTTRAF,Alingsås,2024-04-10 08:15:00,RST
3531-01 V ASTTRAF,Alingsås,2024-04-10 08:40:00,RST
3531-01 V ASTTRAF,Västra Bodarna,2024-04-10 08:45:00,RST
3531-01 V ASTTRAF,Norsesund,2024-04-10 08:48:00,RST
3531-01 V ASTTRAF,Floda,2024-04-10 08:54:00,RST
3531-01 V ASTTRAF,Stenkullen,2024-04-10 08:57:00,RST
3531-01 V ASTTRAF,Lerum,2024-04-10 09:01:00,RST
3531-01 V ASTTRAF,Aspedalen,2024-04-10 09:03:00,RST
3531-01 V ASTTRAF,Aspen,2024-04-10 09:05:00,RST
3531-01 V ASTTRAF,Jonsered Västra,2024-04-10 09:08:00,RST
3531-01 V ASTTRAF,Partille,2024-04-10 09:12:00,RST
3532-01 V ASTTRAF,Partille,2024-04-10 08:13:00,RST
3532-01 V ASTTRAF,Jonsered Västra,2024-04-10 08:16:00,RST
3532-01 V ASTTRAF,Aspen,2024-04-10 08:20:00,RST
3532-01 V ASTTRAF,Aspedalen,2024-04-10 08:22:00,RST
3532-01 V ASTTRAF,Lerum,2024-04-10 08:24:00,RST
3532-01 V ASTTRAF,Stenkullen,2024-04-10 08:28:00,RST
3532-01 V ASTTRAF,Floda,2024-04-10 08:31:00,RST
3532-01 V ASTTRAF,Norsesund,2024-04-10 08:36:00,RST
3532-01 V ASTTRAF,Västra Bodarna,2024-04-10 08:40:00,RST
3532-01 V ASTTRAF,Alingsås,2024-04-10 08:45:00,RST
3533-01 V ASTTRAF,Alingsås,2024-04-10 09:15:00,RST
3533-01 V ASTTRAF,Västra Bodarna,2024-04-10 09:20:00,RST
3533-01 V ASTTRAF,Norsesund,2024-04-10 09:23:00,RST
3533-01 V ASTTRAF,Floda,2024-04-10 09:29:00,RST
3533-01 V ASTTRAF,Stenkullen,2024-04-10 09:32:00,RST
3533-01 V ASTTRAF,Lerum,2024-04-10 09:36:00,RST
3533-01 V ASTTRAF,Aspedalen,2024-04-10 09:38:00,RST
3533-01 V ASTTRAF,Aspen,2024-04-10 09:40:00,RST
3533-01 V ASTTRAF,Jonsered Västra,2024-04-10 09:43:00,RST
3533-01 V ASTTRAF,Partille,2024-04-10 09:47:00,RST
3534-01 V ASTTRAF,Partille,2024-04-10 08:48:00,RST
3534-01 V ASTTRAF,Jonsered Västra,2024-04-10 08:51:00,RST
3534-01 V ASTTRAF,Aspen,2024-04-10 08:55:00,RST
3534-01 V ASTTRAF,Aspedalen,2024-04-10 08:57:00,RST
3534-01 V ASTTRAF,Lerum,2024-04-10 08:59:00,RST
3534-01 V ASTTRAF,Stenkullen,2024-04-10 09:03:00,RST
3534-01 V ASTTRAF,Floda,2024-04-10 09:06:00,RST
3534-01 V ASTTRAF,Norsesund västra,2024-04-10 09:11:00,RST
3534-01 V ASTTRAF,Västra Bodarna,2024-04-10 09:15:00,RST
3534-01 V ASTTRAF,Alingsås,2024-04-10 09:20:00,RST
3534-01 V ASTTRAF,Sävedalen,2024-04-10 09:42:00,RST
3535-01 V ASTTRAF,Alingsås,2024-04-10 09:40:00,RST
3535-01 V ASTTRAF,Norsesund västra,2024-04-10 09:42:00,RST
3535-01 V ASTTRAF,Sävedalen,2024-04-10 09:42:00,RST
3535-01 V ASTTRAF,Västra Bodarna,2024-04-10 09:45:00,RST
3535-01 V ASTTRAF,Norsesund,2024-04-10 09:48:00,RST
3535-01 V ASTTRAF,Floda,2024-04-10 09:54:00,RST
3535-01 V ASTTRAF,Stenkullen,2024-04-10 09:57:00,RST
3535-01 V ASTTRAF,Lerum,2024-04-10 10:01:00,RST
3535-01 V ASTTRAF,Aspedalen,2024-04-10 10:03:00,RST
3535-01 V ASTTRAF,Aspen,2024-04-10 10:05:00,RST
3535-01 V ASTTRAF,Jonsered Västra,2024-04-10 10:08:00,RST
3535-01 V ASTTRAF,Partille,2024-04-10 10:12:00,RST
3536-01 V ASTTRAF,Partille,2024-04-10 09:13:00,RST
3536-01 V ASTTRAF,Jonsered Västra,2024-04-10 09:16:00,RST
3536-01 V ASTTRAF,Aspen,2024-04-10 09:20:00,RST
3536-01 V ASTTRAF,Aspedalen,2024-04-10 09:22:00,RST
3536-01 V ASTTRAF,Lerum,2024-04-10 09:24:00,RST
3536-01 V ASTTRAF,Stenkullen,2024-04-10 09:28:00,RST
3536-01 V ASTTRAF,Floda,2024-04-10 09:31:00,RST
3536-01 V ASTTRAF,Norsesund,2024-04-10 09:36:00,RST
3536-01 V ASTTRAF,Västra Bodarna,2024-04-10 09:40:00,RST
3536-01 V ASTTRAF,Norsesund västra,2024-04-10 09:42:00,RST
3536-01 V ASTTRAF,Alingsås,2024-04-10 09:45:00,RST
3537-01 V ASTTRAF,Alingsås,2024-04-10 10:15:00,RST
3537-01 V ASTTRAF,Västra Bodarna,2024-04-10 10:20:00,RST
3537-01 V ASTTRAF,Norsesund,2024-04-10 10:23:00,RST
3537-01 V ASTTRAF,Floda,2024-04-10 10:29:00,RST
3537-01 V ASTTRAF,Stenkullen,2024-04-10 10:32:00,RST
3537-01 V ASTTRAF,Lerum,2024-04-10 10:36:00,RST
3537-01 V ASTTRAF,Aspedalen,2024-04-10 10:38:00,RST
3537-01 V ASTTRAF,Aspen,2024-04-10 10:40:00,RST
3537-01 V ASTTRAF,Jonsered Västra,2024-04-10 10:43:00,RST
3537-01 V ASTTRAF,Partille,2024-04-10 10:47:00,RST
3538-01 V ASTTRAF,Partille,2024-04-10 09:38:00,RST
3538-01 V ASTTRAF,Jonsered Västra,2024-04-10 09:41:00,RST
3538-01 V ASTTRAF,Aspen,2024-04-10 09:45:00,RST
3538-01 V ASTTRAF,Aspedalen,2024-04-10 09:47:00,RST
3538-01 V ASTTRAF,Lerum,2024-04-10 09:49:00,RST
3538-01 V ASTTRAF,Stenkullen,2024-04-10 09:53:00,RST
3538-01 V ASTTRAF,Floda,2024-04-10 09:56:00,RST
3538-01 V ASTTRAF,Norsesund,2024-04-10 10:01:00,RST
3538-01 V ASTTRAF,Västra Bodarna,2024-04-10 10:05:00,RST
3538-01 V ASTTRAF,Alingsås,2024-04-10 10:10:00,RST
3539-01 V ASTTRAF,Alingsås,2024-04-10 10:45:00,RST
3539-01 V ASTTRAF,Västra Bodarna,2024-04-10 10:50:00,RST
3539-01 V ASTTRAF,Norsesund,2024-04-10 10:53:00,RST
3539-01 V ASTTRAF,Floda,2024-04-10 10:59:00,RST
3539-01 V ASTTRAF,Stenkullen,2024-04-10 11:02:00,RST
3539-01 V ASTTRAF,Lerum,2024-04-10 11:06:00,RST
3539-01 V ASTTRAF,Aspedalen,2024-04-10 11:08:00,RST
3539-01 V ASTTRAF,Aspen,2024-04-10 11:10:00,RST
3539-01 V ASTTRAF,Jonsered Västra,2024-04-10 11:13:00,RST
3540-01 V ASTTRAF,Göteborg Sävenäs,2024-04-10 09:42:00,RST
3540-01 V ASTTRAF,Partille,2024-04-10 10:13:00,RST
3540-01 V ASTTRAF,Jonsered Västra,2024-04-10 10:16:00,RST
3540-01 V ASTTRAF,Aspen,2024-04-10 10:20:00,RST
3540-01 V ASTTRAF,Aspedalen,2024-04-10 10:22:00,RST
3540-01 V ASTTRAF,Lerum,2024-04-10 10:24:00,RST
3540-01 V ASTTRAF,Stenkullen,2024-04-10 10:28:00,RST
3540-01 V ASTTRAF,Floda,2024-04-10 10:31:00,RST
3540-01 V ASTTRAF,Norsesund,2024-04-10 10:36:00,RST
3540-01 V ASTTRAF,Västra Bodarna,2024-04-10 10:40:00,RST
3540-01 V ASTTRAF,Alingsås,2024-04-10 10:45:00,RST
3541-01 V ASTTRAF,Alingsås,2024-04-10 11:15:00,RST
3541-01 V ASTTRAF,Västra Bodarna,2024-04-10 11:20:00,RST
3541-01 V ASTTRAF,Norsesund,2024-04-10 11:23:00,RST
3541-01 V ASTTRAF,Floda,2024-04-10 11:29:00,RST
3541-01 V ASTTRAF,Stenkullen,2024-04-10 11:32:00,RST
3541-01 V ASTTRAF,Lerum,2024-04-10 11:36:00,RST
3541-01 V ASTTRAF,Aspedalen,2024-04-10 11:38:00,RST
3541-01 V ASTTRAF,Aspen,2024-04-10 11:40:00,RST
3541-01 V ASTTRAF,Jonsered Västra,2024-04-10 11:43:00,RST
3541-01 V ASTTRAF,Partille,2024-04-10 11:47:00,RST
3544-01 V ASTTRAF,Partille,2024-04-10 11:13:00,RST
3544-01 V ASTTRAF,Jonsered Västra,2024-04-10 11:16:00,RST
3544-01 V ASTTRAF,Aspen,2024-04-10 11:20:00,RST
3544-01 V ASTTRAF,Aspedalen,2024-04-10 11:22:00,RST
3544-01 V ASTTRAF,Lerum,2024-04-10 11:24:00,RST
3544-01 V ASTTRAF,Stenkullen,2024-04-10 11:28:00,RST
3544-01 V ASTTRAF,Floda,2024-04-10 11:31:00,RST
3544-01 V ASTTRAF,Norsesund,2024-04-10 11:36:00,RST
3544-01 V ASTTRAF,Västra Bodarna,2024-04-10 11:40:00,RST
3544-01 V ASTTRAF,Alingsås,2024-04-10 11:45:00,RST
3545-01 V ASTTRAF,Alingsås,2024-04-10 12:15:00,RST
3545-01 V ASTTRAF,Västra Bodarna,2024-04-10 12:20:00,RST
3545-01 V ASTTRAF,Norsesund,2024-04-10 12:23:00,RST
3545-01 V ASTTRAF,Floda,2024-04-10 12:29:00,RST
3545-01 V ASTTRAF,Stenkullen,2024-04-10 12:32:00,RST
3545-01 V ASTTRAF,Lerum,2024-04-10 12:36:00,RST
3545-01 V ASTTRAF,Aspedalen,2024-04-10 12:38:00,RST
3545-01 V ASTTRAF,Aspen,2024-04-10 12:40:00,RST
3545-01 V ASTTRAF,Jonsered Västra,2024-04-10 12:43:00,RST
3545-01 V ASTTRAF,Partille,2024-04-10 12:47:00,RST
3546-01 V ASTTRAF,Partille,2024-04-10 11:43:00,RST
3546-01 V ASTTRAF,Jonsered Västra,2024-04-10 11:46:00,RST
3546-01 V ASTTRAF,Aspen,2024-04-10 11:50:00,RST
3546-01 V ASTTRAF,Aspedalen,2024-04-10 11:52:00,RST
3546-01 V ASTTRAF,Stenkullen,2024-04-10 11:58:00,RST
3546-01 V ASTTRAF,Floda,2024-04-10 12:01:00,RST
3546-01 V ASTTRAF,Norsesund,2024-04-10 12:06:00,RST
3546-01 V ASTTRAF,Västra Bodarna,2024-04-10 12:10:00,RST
3546-01 V ASTTRAF,Alingsås,2024-04-10 12:15:00,RST
3548-01 V ASTTRAF,Partille,2024-04-10 12:13:00,RST
3548-01 V ASTTRAF,Jonsered Västra,2024-04-10 12:16:00,RST
3548-01 V ASTTRAF,Aspen,2024-04-10 12:20:00,RST
3548-01 V ASTTRAF,Aspedalen,2024-04-10 12:22:00,RST
3548-01 V ASTTRAF,Lerum,2024-04-10 12:24:00,RST
3548-01 V ASTTRAF,Stenkullen,2024-04-10 12:28:00,RST
3548-01 V ASTTRAF,Floda,2024-04-10 12:31:00,RST
3548-01 V ASTTRAF,Norsesund,2024-04-10 12:36:00,RST
3548-01 V ASTTRAF,Västra Bodarna,2024-04-10 12:40:00,RST
3548-01 V ASTTRAF,Alingsås,2024-04-10 12:45:00,RST
3549-01 V ASTTRAF,Alingsås,2024-04-10 13:15:00,RST
3549-01 V ASTTRAF,Västra Bodarna,2024-04-10 13:20:00,RST
3549-01 V ASTTRAF,Norsesund,2024-04-10 13:23:00,RST
3549-01 V ASTTRAF,Floda,2024-04-10 13:29:00,RST
3549-01 V ASTTRAF,Stenkullen,2024-04-10 13:32:00,RST
3549-01 V ASTTRAF,Lerum,2024-04-10 13:36:00,RST
3549-01 V ASTTRAF,Aspedalen,2024-04-10 13:38:00,RST
3549-01 V ASTTRAF,Aspen,2024-04-10 13:40:00,RST
3549-01 V ASTTRAF,Jonsered Västra,2024-04-10 13:43:00,RST
3549-01 V ASTTRAF,Partille,2024-04-10 13:47:00,RST
3553-01 V ASTTRAF,Alingsås,2024-04-10 14:15:00,RST
3553-01 V ASTTRAF,Västra Bodarna,2024-04-10 14:20:00,RST
3553-01 V ASTTRAF,Norsesund,2024-04-10 14:23:00,RST
3553-01 V ASTTRAF,Floda,2024-04-10 14:29:00,RST
3553-01 V ASTTRAF,Stenkullen,2024-04-10 14:32:00,RST
3553-01 V ASTTRAF,Lerum,2024-04-10 14:36:00,RST
3553-01 V ASTTRAF,Aspedalen,2024-04-10 14:38:00,RST
3553-01 V ASTTRAF,Aspen,2024-04-10 14:40:00,RST
3553-01 V ASTTRAF,Jonsered Västra,2024-04-10 14:43:00,RST
3553-01 V ASTTRAF,Partille,2024-04-10 14:47:00,RST
3556-01 V ASTTRAF,Partille,2024-04-10 14:13:00,RST
3556-01 V ASTTRAF,Jonsered Västra,2024-04-10 14:16:00,RST
3556-01 V ASTTRAF,Aspen,2024-04-10 14:20:00,RST
3556-01 V ASTTRAF,Aspedalen,2024-04-10 14:22:00,RST
3556-01 V ASTTRAF,Lerum,2024-04-10 14:24:00,RST
3556-01 V ASTTRAF,Stenkullen,2024-04-10 14:28:00,RST
3556-01 V ASTTRAF,Floda,2024-04-10 14:31:00,RST
3556-01 V ASTTRAF,Norsesund,2024-04-10 14:36:00,RST
3556-01 V ASTTRAF,Västra Bodarna,2024-04-10 14:40:00,RST
3556-01 V ASTTRAF,Alingsås,2024-04-10 14:45:00,RST
3557-01 V ASTTRAF,Alingsås,2024-04-10 15:15:00,RST
3557-01 V ASTTRAF,Västra Bodarna,2024-04-10 15:20:00,RST
3557-01 V ASTTRAF,Norsesund,2024-04-10 15:23:00,RST
3557-01 V ASTTRAF,Floda,2024-04-10 15:29:00,RST
3557-01 V ASTTRAF,Stenkullen,2024-04-10 15:32:00,RST
3557-01 V ASTTRAF,Lerum,2024-04-10 15:36:00,RST
3557-01 V ASTTRAF,Aspedalen,2024-04-10 15:38:00,RST
3557-01 V ASTTRAF,Aspen,2024-04-10 15:40:00,RST
3557-01 V ASTTRAF,Jonsered Västra,2024-04-10 15:43:00,RST
3557-01 V ASTTRAF,Partille,2024-04-10 15:47:00,RST
3558-01 V ASTTRAF,Partille,2024-04-10 14:48:00,RST
3558-01 V ASTTRAF,Jonsered Västra,2024-04-10 14:51:00,RST
3558-01 V ASTTRAF,Aspen,2024-04-10 14:55:00,RST
3558-01 V ASTTRAF,Aspedalen,2024-04-10 14:57:00,RST
3558-01 V ASTTRAF,Lerum,2024-04-10 14:59:00,RST
3558-01 V ASTTRAF,Stenkullen,2024-04-10 15:03:00,RST
3558-01 V ASTTRAF,Floda,2024-04-10 15:06:00,RST
3558-01 V ASTTRAF,Norsesund,2024-04-10 15:11:00,RST
3558-01 V ASTTRAF,Västra Bodarna,2024-04-10 15:15:00,RST
3558-01 V ASTTRAF,Alingsås,2024-04-10 15:20:00,RST
3559-01 V ASTTRAF,Alingsås,2024-04-10 15:40:00,RST
3559-01 V ASTTRAF,Västra Bodarna,2024-04-10 15:45:00,RST
3559-01 V ASTTRAF,Norsesund,2024-04-10 15:48:00,RST
3559-01 V ASTTRAF,Floda,2024-04-10 15:54:00,RST
3559-01 V ASTTRAF,Stenkullen,2024-04-10 15:57:00,RST
3559-01 V ASTTRAF,Lerum,2024-04-10 16:01:00,RST
3559-01 V ASTTRAF,Aspedalen,2024-04-10 16:03:00,RST
3559-01 V ASTTRAF,Aspen,2024-04-10 16:05:00,RST
3559-01 V ASTTRAF,Jonsered Västra,2024-04-10 16:08:00,RST
3559-01 V ASTTRAF,Partille,2024-04-10 16:12:00,RST
3563-01 V ASTTRAF,Alingsås,2024-04-10 16:40:00,RST
3563-01 V ASTTRAF,Västra Bodarna,2024-04-10 16:45:00,RST
3563-01 V ASTTRAF,Norsesund,2024-04-10 16:48:00,RST
3563-01 V ASTTRAF,Floda,2024-04-10 16:54:00,RST
3563-01 V ASTTRAF,Stenkullen,2024-04-10 16:57:00,RST
3563-01 V ASTTRAF,Lerum,2024-04-10 17:01:00,RST
3563-01 V ASTTRAF,Aspedalen,2024-04-10 17:03:00,RST
3563-01 V ASTTRAF,Aspen,2024-04-10 17:05:00,RST
3563-01 V ASTTRAF,Jonsered Västra,2024-04-10 17:08:00,RST
3563-01 V ASTTRAF,Partille,2024-04-10 17:12:00,RST
3564-01 V ASTTRAF,Partille,2024-04-10 16:13:00,RST
